Canal_1,Canal_2,Canal_3,Canal_4,Canal_5,Canal_6,Canal_7,Canal_8,Tiempo
68119.60108513845,9624.795272921952,-242.4493721067157,-41671.27360955162,-23640.523688855614,-60928.41904502142,-27701.00864184006,79570.75739750355,4.42
68128.92176257631,9630.51731950251,-268.57856137496964,-41695.25703135217,-23667.390485690892,-60948.423856308924,-27719.314720548955,79547.24336233657,4.424
68134.39793996786,9643.123703375304,-256.53097111355913,-41680.28136256711,-23655.789930318588,-60930.609515978045,-27705.613101197854,79562.01786542153,4.428
68124.54082066308,9644.53186327599,-236.95084297071017,-41661.8858768804,-23638.579087088,-60918.13724257198,-27695.86774061534,79577.70879002915,4.432
68119.33286420499,9628.773883434998,-243.54460758502574,-41672.68176945231,-23647.139805214385,-60929.268411310724,-27706.66363318725,79566.06353116794,4.436
68134.7332161347,9636.820511438907,-254.63107283485806,-41680.6389904784,-23655.901689040864,-60936.97976314781,-27712.832714656917,79556.67579849671,4.44
68152.45814948775,9658.658165771743,-287.24226799515105,-41709.15981640337,-23686.970613833742,-60959.28680411421,-27733.731595722627,79526.00920510403,4.444
68129.34644572096,9644.263642342525,-251.09949721091954,-41675.45338576477,-23653.554755873058,-60927.97201013232,-27699.689888917197,79557.88279269729,4.448
68119.824602583,9623.05183685444,-235.27446213656214,-41664.858658892954,-23640.63544757789,-60919.18777456138,-27693.990194081092,79568.36576084683,4.452
68120.0257682831,9613.507641972023,-217.23660436112934,-41643.7809638716,-23619.781270001087,-60902.11104179753,-27678.455731684655,79588.70584830116,4.456
68137.81775686952,9637.938098661674,-240.5271220835593,-41663.67401643682,-23640.97072374472,-60924.06045485264,-27700.315737761946,79568.49987131356,4.46
68135.85080335746,9646.498816788057,-254.96634900168766,-41678.91790615534,-23655.544061129578,-60938.03029513721,-27712.3409762789,79552.67483623921,4.464
68121.23276248369,9628.639772968267,-240.92945348375483,-41668.278475794614,-23643.71998831272,-60928.575507232614,-27704.62962444182,79562.06256891043,4.468
68123.66910262933,9623.230650810081,-236.12382842586382,-41663.36109201445,-23640.43428187779,-60924.12751008601,-27700.874531373327,79568.20929863564,4.472
68133.81679461204,9637.044028883462,-245.10922969689724,-41669.82074616203,-23649.01735174863,-60930.0283706222,-27708.854104143873,79563.13545264429,4.476
68137.41542546933,9650.410372067736,-245.891540752833,-41670.11131883995,-23649.531441871102,-60927.86025141004,-27706.887150631806,79562.15197588825,4.48
68115.82364032551,9628.930345646184,-209.2346798461294,-41637.388364957376,-23612.986339686675,-60900.680530152385,-27681.62967939731,79593.80204603697,4.484
68129.65937014334,9630.293802057959,-250.987738488643,-41677.39798753238,-23651.58780236099,-60937.71737071483,-27720.544066493996,79553.79242346197,4.488
68136.7895766246,9642.00611615254,-278.03334927956456,-41700.17441513234,-23675.21359625025,-60950.54727203218,-27732.904581177783,79530.99364411755,4.492
68141.14816679337,9655.685383759188,-291.1761750192851,-41712.53492981612,-23687.127076044926,-60953.87768195602,-27736.413805057266,79517.56024569992,4.496
68122.19388749528,9637.580470750388,-277.5639626460031,-41703.3930663339,-23676.95703231776,-60944.15467311796,-27726.310816563466,79525.40570800373,4.5
68122.01507353963,9624.459996755124,-281.07318652548634,-41708.064580925056,-23682.20969226476,-60946.97099291933,-27728.881267175828,79521.49415272404,4.504
68134.1297190344,9635.94879340515,-276.98281729016514,-41702.36488608896,-23677.20290150677,-60938.76790270423,-27720.946397894193,79528.82552490539,4.508
68146.73610290719,9656.24417737057,-272.7136340992015,-41696.08404589701,-23672.039648537597,-60936.82330093662,-27717.705394948174,79535.5757517309,4.512
68137.25896325815,9653.316098846924,-273.83122132196684,-41699.950897687784,-23674.565395661044,-60941.852443439064,-27722.846296172895,79529.4737254946,4.516
68135.85080335746,9639.413313795723,-266.96923577418755,-41697.42515056433,-23668.798645591574,-60938.700847470864,-27718.4430025152,79533.83231566339,4.52
68139.36002723695,9641.737895219076,-264.95757877320995,-41692.82069120654,-23663.59068913349,-60935.079864869105,-27713.01152861256,79540.71665295561,4.524
68152.50285297667,9662.949700707162,-284.180079004774,-41706.790531491104,-23681.82971260902,-60947.798007464175,-27726.400223541288,79525.11513532582,4.528
68142.46691971623,9658.81462798293,-262.9906252611429,-41687.88095568192,-23664.86473856744,-60931.235364822795,-27712.85506640137,79540.06845236641,4.532
68139.42708247031,9646.074133643406,-269.38322417536074,-41697.782778475615,-23674.565395661044,-60943.23825159529,-27728.545991009,79528.4678969941,4.536
68137.05779755805,9645.96237492113,-285.25296273862875,-41709.11511291446,-23689.45165746828,-60952.290708099696,-27738.91720043626,79516.33089975487,4.54
68143.27158251662,9662.837941984886,-309.4822537281816,-41727.287081156624,-23712.56336123507,-60966.037030939704,-27750.07072091946,79495.72259136708,4.544
68130.44168119929,9653.807837224942,-287.7563581176231,-41706.87993846893,-23693.385564492415,-60943.01473415074,-27726.087299118914,79512.17347528618,4.548
68106.79353556556,9621.934249631673,-261.3365961714502,-41685.44461553629,-23671.30204097057,-60927.10029209856,-27711.4916099896,79531.86536215131,4.552
68107.9781780217,9615.698112928643,-264.95757877320995,-41688.73032197122,-23675.951203817272,-60932.285896812195,-27721.30402580548,79531.10540283984,4.556
68124.49611717417,9634.33946780437,-267.7515468301233,-41688.842080693496,-23677.851102095974,-60932.15178634546,-27721.572246738942,79534.23464706358,4.56
68125.63605614139,9646.096485387861,-263.0129770055982,-41684.41643529134,-23674.34187821649,-60929.67074271092,-27720.186438582714,79537.60976047633,4.564
68121.0763002725,9636.529938760988,-269.2714654530842,-41695.9946389192,-23684.310756243558,-60939.17023410443,-27731.429366043732,79524.93632137017,4.568
68118.19292523777,9623.387113021268,-255.59219784643625,-41682.695350968286,-23670.3856194479,-60927.21205082084,-27718.778278682028,79539.10732735484,4.572
68134.62145741242,9646.565872021421,-269.45027940872666,-41692.66422899535,-23683.17081727634,-60937.13622535899,-27726.087299118914,79530.34544352835,4.576
68144.94796335077,9664.268453630026,-267.7068433412127,-41692.08308363952,-23682.433209709314,-60936.17510034741,-27723.136868850812,79532.69237669616,4.58
68130.50873643265,9651.080924401394,-256.9109507692994,-41687.3892173039,-23672.196110748784,-60932.62117297902,-27719.649996715787,79537.98974013206,4.584
68133.2803527451,9642.520206275012,-256.8438955359335,-41688.26093533766,-23672.799607849076,-60936.84565268108,-27723.82977292893,79535.08401335288,4.588
68147.69722791878,9659.082848916394,-287.0411022950533,-41714.92656647284,-23702.70624193028,-60959.130341903016,-27745.555668539488,79506.89846359474,4.592
68155.36387626694,9676.047822957971,-281.83314583696676,-41708.95865070327,-23695.26311102666,-60948.513263286746,-27735.63149400133,79513.71574565361,4.596
68141.39403598238,9662.256796629048,-263.3929566613384,-41696.21815636375,-23677.426418951323,-60934.230498579804,-27724.43327002922,79527.28325453798,4.6
68146.17730929582,9654.76896223652,-272.06543350999755,-41705.20355763478,-23686.903558600374,-60944.087617884594,-27735.20681085668,79517.269673022,4.604
68154.7380274222,9662.457962329145,-284.62711389388016,-41712.78079900513,-23698.861741883964,-60951.06136215465,-27736.950246924192,79508.35132698432,4.608
68171.56889099705,9686.419032385234,-306.9118031158213,-41729.2987381576,-23716.989006637217,-60963.801856494174,-27750.74127325312,79488.45827441911,4.612
68152.74872216568,9676.96424448064,-308.7446461611565,-41733.32205215956,-23719.045367127106,-60962.907786715965,-27752.01532268707,79482.37859992727,4.616
68127.35714046445,9642.207281852638,-305.3024775150392,-41731.489209114225,-23715.871419414452,-60958.370382591536,-27748.170822640757,79483.83146331686,4.62
68127.87123058691,9637.312249816925,-296.8535181109331,-41721.47562759824,-23706.729555932234,-60947.06039989715,-27738.33605508042,79494.04621053294,4.624
68153.37457101043,9672.33743337839,-321.9098236453323,-41743.4026889089,-23731.808213211087,-60965.9923274508,-27757.983238456636,79470.9568585106,4.628
68139.1812132813,9667.218883898126,-321.082809100486,-41744.274406942655,-23733.12696613395,-60964.96414720585,-27759.570212312963,79465.43597763014,4.632
68120.98689329468,9639.14509286226,-302.597916435947,-41731.064525969574,-23716.810192681576,-60951.664859254946,-27747.433215073732,79476.03070450196,4.636
68133.39211146739,9647.750514477553,-322.2003963232513,-41749.25884595619,-23736.74794873571,-60966.52876931772,-27762.96767747017,79456.09294844783,4.64
68146.84786162947,9666.525979820011,-334.2256348402065,-41757.57369489357,-23745.331018606546,-60970.99911820878,-27763.124139681357,79448.62746579976,4.644
68142.3328092495,9668.269415887526,-331.61048073893556,-41753.77389833616,-23740.07835865955,-60962.03606868221,-27754.87634597735,79451.53319257894,4.648
68121.14335550588,9638.899223673252,-311.1586345623296,-41735.24430218271,-23719.894733416408,-60945.1828533629,-27739.81127021447,79468.36405615379,4.652
68125.79251835258,9634.562985248922,-322.06628585651947,-41743.53679937563,-23728.813079454074,-60953.140074389,-27747.947305196205,79460.49624210552,4.656
68130.70990213274,9642.475502786101,-313.5726229635028,-41730.863360269475,-23718.330111304538,-60940.71250447184,-27735.4973835346,79472.8120533004,4.66
68130.48638468819,9651.14797963476,-284.49300342714827,-41702.00725817767,-23689.7422301462,-60921.28883854018,-27716.319586791946,79498.9635943131,4.664
68130.19581201026,9650.186854623182,-303.8496141254442,-41725.23072066674,-23709.143544333405,-60944.84757719607,-27743.365197582865,79476.38833241325,4.668
68115.15308799184,9625.801101422441,-298.6863611562683,-41720.78272352013,-23702.84035239701,-60937.42679803691,-27734.357444567377,79485.77606508447,4.672
68118.48349791569,9633.80302593744,-288.15868951781863,-41709.02570593664,-23691.485666213714,-60930.25188806676,-27724.83560142942,79500.37175421379,4.676
68139.80706212606,9663.48614257409,-302.2402885246621,-41722.12382818745,-23706.12605883194,-60942.075960883616,-27739.230124858634,79485.44078891764,4.68
68127.1336230199,9650.879758701296,-283.3307127154723,-41708.73513325872,-23688.803456879075,-60929.760149688744,-27729.77533695404,79498.53891116845,4.684
68137.6389429139,9648.666936000222,-305.50364321513695,-41733.67968007084,-23712.4963060017,-60952.24600461078,-27752.283543620535,79474.93546902365,4.688
68154.44745474428,9666.324814119913,-352.33054784900526,-41773.82341311257,-23757.333905379048,-60982.51026660327,-27778.390381144334,79433.67414875915,4.692
68153.44162624379,9674.4832008461,-337.19841685276236,-41755.33852044804,-23739.31839934807,-60960.516150059244,-27753.624648287852,79450.12503267826,4.696
68133.19094576729,9656.758267493042,-314.3102305305279,-41736.83127603904,-23717.570151993055,-60945.74164697429,-27742.11349989337,79466.66532357519,4.7
68124.38435845189,9637.133435861282,-315.47252124220387,-41738.328842917545,-23717.592503737513,-60946.188681863394,-27747.187345884722,79464.89953576321,4.704
68144.23270752821,9654.6795552587,-340.95350992125395,-41759.83122108355,-23741.106538904496,-60965.567644306146,-27767.326267638957,79443.30775061938,4.708
68159.54365248009,9678.282997403503,-371.5977515694799,-41788.396750497435,-23770.49908286322,-60986.62298758305,-27787.06285799299,79413.19995083808,4.712
68136.70016964676,9663.396735596269,-354.49866706117,-41773.86811660149,-23755.70222803381,-60969.88153098602,-27769.78495952904,79426.38748006673,4.716
68120.15987874984,9634.965316649117,-333.5103790176367,-41754.489154158735,-23737.5526115361,-60956.06815291264,-27755.658657033284,79446.19112565412,4.72
68132.09571028897,9638.899223673252,-364.4898968326923,-41781.35595099401,-23768.08509446205,-60979.962167735364,-27777.317497410477,79419.41373579667,4.724
68130.9781230662,9645.649450498755,-341.0429168990752,-41754.66796811437,-23744.23578312824,-60954.28001335621,-27750.830680230938,79445.52057332046,4.728
68125.90427707485,9652.086752901883,-331.9681086502205,-41746.82250581056,-23738.379626080947,-60950.659030754454,-27749.176651141246,79449.52153557797,4.732
68119.84695432747,9635.05472362694,-343.7027744892567,-41760.904104817404,-23753.399998354915,-60962.52780706022,-27763.01238095908,79433.54003829241,4.736
68132.36393122244,9639.100389373349,-365.02633869961966,-41782.1606137944,-23774.678859076364,-60974.82126651064,-27777.719828810674,79413.4458200271,4.74
68139.76235863715,9652.19851162416,-354.8786467169102,-41770.80592761111,-23764.039428715638,-60960.40439133697,-27763.146491425814,79427.01332891147,4.744
68132.92272483381,9653.785485480486,-336.03612614108636,-41751.78459307964,-23745.50983256219,-60948.75913247575,-27749.288409863522,79444.78296575343,4.748
68117.56707639302,9632.685438714676,-318.93704163277647,-41739.02174699566,-23729.684797487833,-60941.87479518352,-27743.231087116135,79457.29994264842,4.752
68126.7759951086,9631.120816602805,-348.2625303581393,-41768.12371827647,-23760.105521691505,-60968.96510946335,-27770.96960198517,79429.40496556819,4.756
68130.75460562165,9637.759284706031,-335.7679052076227,-41751.65048261291,-23744.21343138378,-60952.424818566426,-27753.35642735439,79446.99578845451,4.76
68137.86246035845,9658.501703560556,-335.63379474089083,-41750.778764579154,-23739.69837900381,-60954.48117905631,-27756.48567157813,79446.79462275442,4.764
68123.51264041814,9642.743723719565,-340.372364565416,-41759.67475887237,-23743.386416838937,-60962.50545531577,-27764.711113537684,79437.22807612755,4.768
68127.87123058691,9632.171348592205,-347.99430942467563,-41765.77678510866,-23749.5554983086,-60968.719240274346,-27769.06970370647,79431.93071269164,4.772
68141.19287028228,9650.075095900906,-371.6201033139352,-41784.86517487349,-23770.879062518965,-60983.672557314945,-27783.59833760242,79413.62463398273,4.776
68141.59520168247,9662.301500117957,-365.65218754436825,-41776.4609189583,-23764.12883569346,-60971.40144960898,-27771.5060438521,79421.47009628655,4.78
68116.91887580382,9638.720409717609,-337.9583761642428,-41752.34338669102,-23739.541916792623,-60951.73191448831,-27752.417654087265,79445.18529715363,4.784
68111.64386411237,9620.66020019772,-332.5939574949691,-41747.33659593303,-23733.998684167706,-60951.6872109994,-27752.574116298452,79451.77906176794,4.788
68131.87219284441,9642.162578363726,-367.3956236118822,-41778.62903817047,-23768.04039097314,-60983.27022591475,-27781.07259047897,79419.54784626339,4.792
68140.835242371,9660.870988472818,-366.94858872277604,-41774.44926195732,-23766.8110450281,-60975.04478395519,-27772.713038052683,79421.13482011973,4.796
68120.94218980578,9645.358877820836,-337.0643063860305,-41748.051851755605,-23739.161937136883,-60951.35193483257,-27752.819985487462,79445.76644250947,4.8
68124.0267305406,9633.937136404174,-342.8087047110444,-41755.673796614865,-23746.001570940207,-60961.231405881816,-27763.25825014809,79438.16684939466,4.804
68130.24051549919,9640.687363229676,-377.36450163894915,-41784.954581851314,-23777.673992833377,-60984.298406159694,-27785.65469809231,79411.07653511483,4.808
68132.81096611154,9652.28791860198,-374.95051323777597,-41778.94196259284,-23773.449513131323,-60976.07296420014,-27776.132854954347,79417.64794798469,4.812
68116.51654440362,9641.939060919174,-362.0312049426085,-41766.98377930925,-23758.98793446874,-60966.68523152891,-27767.661543805785,79426.67805274464,4.816
68116.65065487035,9627.119854345305,-377.208039427762,-41783.72523590628,-23773.85184453152,-60979.962167735364,-27783.419523646775,79408.72960194702,4.82
68114.14725949136,9622.046008353951,-371.08366144700784,-41774.896296846426,-23768.487425862244,-60969.769772263746,-27771.975430485658,79415.25631132798,4.824
68124.09378577398,9638.072209128406,-347.2343501131952,-41747.51540988868,-23745.487480817734,-60950.59197552109,-27751.367122097865,79440.62554128475,4.828
68115.28719845858,9639.100389373349,-320.8816434003882,-41723.55433983259,-23720.811154939074,-60936.84565268108,-27739.096014391904,79463.11139620679,4.832
68119.44462292727,9633.110121859327,-345.468562301226,-41753.55038089161,-23746.627419784956,-60964.91944371694,-27770.120235695867,79434.18823888162,4.836
68125.41253869684,9633.311287559425,-351.950568193265,-41758.959503049795,-23752.349466365515,-60966.484065828816,-27769.852014762404,79430.7460702355,4.84
68147.38430349641,9662.145037906772,-372.0000829696754,-41775.72331139127,-23770.14145495194,-60978.777525279234,-27781.83254979045,79415.54688400589,4.844
68142.28810576058,9663.86612222983,-370.12253643542965,-41774.98570382425,-23765.98403048325,-60975.11183918856,-27779.463264878188,79418.00557589598,4.848
68122.88679157339,9636.842863183363,-359.59486479698,-41769.75539562171,-23758.85382400201,-60970.172103663936,-27775.261136920588,79422.0959451313,4.852
68124.16084100734,9629.042104368462,-359.70662351925654,-41770.69416888883,-23760.865481002988,-60970.26151064176,-27775.059971220493,79421.98418640903,4.856
68141.12581504892,9650.76799997902,-370.48016434671456,-41778.00318932572,-23770.029696229663,-60977.659938056466,-27781.29610792352,79416.03862238392,4.86
68132.3862829669,9655.439514570178,-357.71731826273424,-41764.480383930255,-23758.00445771271,-60965.88056872852,-27769.427331617753,79427.3933085672,4.864
68112.26971295712,9634.585336993377,-326.3578207919384,-41736.54070336112,-23726.868477686465,-60945.004039407264,-27748.707264507684,79454.46127110258,4.868
68109.81102106703,9615.966333862107,-302.6202681804023,-41713.54075831661,-23701.02986109613,-60932.57646949011,-27732.83752594442,79479.763445826,4.872
68142.69043716078,9650.231558112093,-347.70373674675665,-41755.89731405942,-23743.945210450318,-60974.46363859936,-27774.143549697823,79437.13866914972,4.876
68137.52718419161,9661.29567161747,-375.7104725492564,-41781.75828239421,-23771.817835786085,-60988.72405156184,-27791.443799906232,79409.48956125851,4.88
68096.39997439385,9625.778749677987,-349.91655944783207,-41761.28408447315,-23747.543841307623,-60966.886397229006,-27772.556575841496,79429.06968940135,4.884
68102.43494539677,9618.42502575219,-356.39856533987114,-41769.733043877255,-23756.93157397885,-60975.20124616638,-27782.637212590842,79420.79954395289,4.888
68127.51360267564,9642.408447552734,-382.48305111921445,-41789.46963423129,-23780.490312634745,-60990.869819029554,-27799.40102093232,79399.45362799807,4.892
68133.79444286757,9658.881683216296,-390.73084482322275,-41793.3141342776,-23783.88777779195,-60991.04863298519,-27797.88110230936,79391.89873837218,4.896
68110.07924200049,9642.721371975109,-387.95922851076466,-41794.834052900565,-23780.199739956828,-60993.663787086465,-27797.568177886988,79387.22722378102,4.9
68108.98400652218,9627.008095623029,-394.10595823597413,-41802.25483205973,-23784.401867914425,-60997.88826678852,-27800.63036687736,79378.01830506543,4.904
68122.05977702854,9635.010020138028,-406.86880431995445,-41810.636736230466,-23795.711850608808,-61005.51021164778,-27805.100715768425,79369.8375665948,4.908
68132.45333820026,9652.891415702274,-404.85714731897684,-41805.56289023911,-23795.33187095307,-60996.70362433239,-27797.143494742337,79373.235031752,4.912
68111.68856760128,9641.357915563336,-380.44904237378154,-41783.54642195063,-23772.711905564298,-60976.16237117796,-27782.011363746093,79392.25636628347,4.916
68097.89754127235,9616.435720495669,-379.9126005068541,-41784.50754696221,-23771.884891019454,-60978.710470045866,-27787.286375437543,79390.66939242714,4.92
68108.00052976616,9623.275354298992,-420.8386446045214,-41819.39862005694,-23809.636987404465,-61006.672502359455,-27817.036547307558,79354.54897338737,4.924
68113.61081762443,9637.960450406128,-417.7764556141443,-41811.19552984185,-23805.23369374677,-60995.04959524269,-27805.100715768425,79360.7851100904,4.928
68101.60793085193,9635.792331193965,-373.89998124837655,-41770.71652063329,-23762.27364090367,-60961.097295415086,-27770.299049651512,79403.65575595567,4.932
68098.74690756165,9621.107235086827,-383.44417613079264,-41786.005113840714,-23774.164768953895,-60979.93981599091,-27789.633308605353,79389.10477031527,4.936
68103.55253261955,9615.027560594985,-397.0563885040747,-41799.12558783598,-23786.94996678233,-60989.886342273516,-27798.35048894292,79378.62180216573,4.94
68108.89459954436,9624.728217688587,-397.68223734882326,-41794.99051511175,-23784.5136266367,-60984.700737559884,-27792.82960806246,79384.54501444638,4.944
68097.09287847196,9624.683514199676,-359.2595886301504,-41756.81373558209,-23744.951038950807,-60952.760094733254,-27760.687799535728,79422.85590444278,4.948
68084.66530855482,9611.384226248769,-354.67748101681246,-41757.484287915744,-23742.894678460918,-60960.3373361036,-27773.36123864189,79419.72666021904,4.952
68098.25516918364,9614.982857106073,-392.4072256573708,-41794.677590689374,-23780.46796089029,-60994.75902256477,-27808.587587903454,79382.24278476748,4.956
68110.39216642287,9630.51731950251,-419.0505050480968,-41816.85052118904,-23804.25021699074,-61012.3498454511,-27823.47384971069,79359.82398507881,4.96
68118.9752362937,9653.316098846924,-446.8560751504988,-41842.39856510145,-23831.608752204032,-61029.42657821496,-27841.489355741665,79332.4207463766,4.964
68108.69343384427,9636.485235272079,-455.170924087873,-41851.67453905041,-23840.929429641896,-61029.06895030367,-27844.998579621148,79320.75313577094,4.968
68091.08025921349,9607.629133180277,-429.86874936446543,-41822.34905032504,-23813.414432217414,-60998.17883946644,-27815.47192519569,79350.86093555223,4.972
68095.79647729355,9620.816662408908,-447.39251701742614,-41835.022489431205,-23827.339569013067,-61009.35471169409,-27827.675977668285,79338.94745575756,4.976
68093.31543365901,9627.09750260085,-437.0213075901637,-41822.05847764712,-23814.152039784436,-60994.04376674221,-27812.32032922749,79350.79388031887,4.98
68055.45157855173,9593.592237662344,-356.82324848452197,-41748.02950001115,-23736.74794873571,-60933.82816717961,-27753.49053782112,79423.63821549872,4.984
68072.93064271577,9598.822545864887,-367.37327186742687,-41761.194677495325,-23750.717789020277,-60957.43160932441,-27779.01622998908,79408.46138101356,4.988
68094.83535228198,9618.626191452287,-398.8445280604992,-41789.13435806446,-23782.457266146812,-60985.617159082554,-27803.826666334473,79381.08049405582,4.992
68103.15020121935,9635.412351538223,-418.51406318116943,-41805.49583500574,-23802.395022200948,-60997.508287132776,-27815.159000773314,79363.06498802484,4.996
68081.55841607552,9620.593144964356,-401.5490891395914,-41791.973029610286,-23788.62634761648,-60985.93008350493,-27802.2620442226,79374.41967420813,5.0
68066.89567171285,9596.140336530249,-386.0369784876083,-41779.791328882144,-23775.729391065765,-60976.65410955598,-27791.041468506035,79385.66260166914,5.004
68089.58269233498,9619.028522852484,-400.9902955282087,-41791.50364297672,-23789.00632727222,-60990.98157775183,-27803.91607331229,79375.42550270862,5.008
68110.54862863406,9646.655278999244,-437.1107145679849,-41822.170236369406,-23823.405661988934,-61015.72495886385,-27829.128841057878,79344.24481919347,5.012
68086.63226206688,9619.922592630695,-398.66571410485676,-41784.328733006565,-23786.27941444867,-60981.16916193595,-27795.55652088601,79379.38176147721,5.016
68086.45344811124,9606.176269790682,-407.85228107598795,-41794.118797077994,-23795.62244363099,-60993.864952786564,-27809.995747804136,79367.22241249352,5.02
68089.8732650129,9606.533897701967,-425.8901388514208,-41809.45209377434,-23811.17925777188,-61004.25851395828,-27820.299901998034,79352.35850243074,5.024
68095.61766333791,9625.823453166897,-442.25161579270554,-41820.85148344654,-23823.182144544382,-61011.83575532863,-27828.100660812936,79339.39449064666,5.028
68091.30377665804,9630.42791252469,-427.365353985471,-41806.79223618415,-23809.52522868219,-60998.22354295535,-27815.22605600668,79350.95034253006,5.032
68089.20271267924,9615.027560594985,-404.90185080788746,-41790.74368366524,-23790.101562750526,-60982.80083928119,-27801.63619537785,79368.22824099401,5.036
68084.55354983253,9604.544592445445,-394.7318070807227,-41780.618343426984,-23778.299841678127,-60976.22942641133,-27791.82377956197,79381.88515685621,5.04
68086.1181719444,9620.213165308614,-393.18953671330655,-41775.76801488019,-23775.23765268775,-60974.62010081054,-27789.186273716245,79387.62955518122,5.044
68086.5205033446,9622.62715370979,-370.6813300468123,-41755.964369292786,-23754.22701289976,-60960.00205993677,-27774.478825864655,79408.43902926911,5.048
68083.10068644294,9606.355083746324,-354.25279787216164,-41746.241360454726,-23738.82666097005,-60956.31402210165,-27772.578927585953,79419.59254975231,5.052
68105.38537566488,9619.028522852484,-399.33626643851596,-41790.1625383094,-23785.69826909283,-60999.966979022865,-27817.30476824102,79374.57613641932,5.056
68118.01411128213,9640.173273107204,-429.7122871532783,-41816.0235066442,-23814.777888629185,-61016.17199375296,-27832.25808528162,79348.71516808453,5.06
68105.56418962052,9638.586299250877,-403.4936909072031,-41788.64261968644,-23788.067554005094,-60987.40529863898,-27802.97730004517,79376.61014516476,5.064
68085.6711370553,9613.99938035004,-379.97965574022004,-41768.950732821315,-23767.191024683838,-60972.16140892046,-27790.683840594753,79395.00563085148,5.068
68082.65365155383,9596.788537119453,-374.3246643930274,-41764.614494396985,-23762.51951009268,-60968.24985364078,-27790.616785361384,79397.73254367501,5.072
68089.89561675735,9608.746720403042,-370.07783294651904,-41758.400709438414,-23758.473844346267,-60965.09825767258,-27787.711058582194,79402.5381687329,5.076
68105.76535532062,9637.6251742393,-395.87174604794336,-41783.83699462855,-23784.75949582571,-60992.747365563795,-27812.387384460853,79376.05135155337,5.08
68086.81107602252,9620.280220541981,-407.47230142024773,-41800.15376808093,-23799.91397856641,-61003.92323779145,-27823.540904944053,79358.61699087823,5.084
68086.9228347448,9599.448394709634,-391.8484320459881,-41785.71454116279,-23788.022850516183,-60990.33337716263,-27809.347547214933,79373.65971489665,5.088
68104.5807128645,9614.960505361618,-406.6676386198567,-41796.30926803461,-23802.19385650085,-61000.19049646742,-27820.277550253577,79364.07081652533,5.092
68114.68370135828,9636.641697483266,-387.1322139659183,-41773.778709623664,-23782.65843184691,-60983.314929403656,-27803.469038423187,79386.44491272508,5.096
68103.59723610846,9633.579508492889,-384.7852807981111,-41774.51631719069,-23783.016059758196,-60987.27118817225,-27808.341718714444,79383.20390977907,5.1
68094.2765586706,9610.80308089293,-382.79597554158875,-41775.47744220227,-23783.261928947202,-60987.87468527254,-27808.74405011464,79383.71799990154,5.104
68108.51461988862,9620.436682753168,-395.9611530257646,-41783.926401606375,-23794.99659478624,-60996.77067956575,-27815.78484961806,79375.98429632,5.108
68124.11613751843,9648.376363322302,-400.00681877217517,-41785.78159639616,-23797.52234190969,-60995.474278387344,-27816.924788585282,79375.91724108663,5.112
68112.98496877968,9648.801046466953,-382.08071971901893,-41771.69999738932,-23780.311498679104,-60980.83388576912,-27806.55357915802,79390.3341162603,5.116
68106.97234952121,9630.42791252469,-367.61914105643524,-41759.11596526098,-23766.967507239286,-60972.474333342834,-27798.93163429876,79403.23107281102,5.12
68117.25415197064,9629.355028790837,-379.95730399576473,-41769.12954677696,-23778.389248655945,-60983.15846719247,-27808.386422203355,79394.84916864028,5.124
68126.75364336415,9645.761209221031,-364.2440276436839,-41752.030462268645,-23763.301821148616,-60969.88153098602,-27790.750895828118,79413.31170956037,5.128
68115.66717811432,9650.008040667539,-339.43359129829304,-41731.131581202935,-23742.425291827356,-60956.69400175739,-27780.178520700756,79433.42827957014,5.132
68107.9781780217,9633.400694537246,-350.11772514792983,-41748.4541831558,-23754.405826855404,-60972.831961254116,-27799.468076165685,79417.26796832896,5.136
68118.01411128213,9631.098464858349,-375.3304928935162,-41773.018750312185,-23777.294013177638,-60991.003929496284,-27816.544808929542,79395.16209306265,5.14
68143.22687902772,9662.01092744004,-420.1233887819516,-41814.056553132126,-23818.935313097874,-61019.56945891017,-27845.736187188173,79354.43721466509,5.144
68139.80706212606,9670.43753509969,-419.4751881927476,-41814.86121593252,-23817.884781108474,-61010.53935415022,-27835.856716138926,79354.2807524539,5.148
68121.7245008617,9645.068305142917,-418.91639458136495,-41820.00211715724,-23821.796336388154,-61014.27209547426,-27837.913076628814,79348.15637447314,5.152
68119.28816071608,9630.38320903578,-414.75897011267784,-41816.38113455548,-23819.29294100916,-61009.68998786092,-27831.811050392516,79350.12332798522,5.156
68128.54178292058,9648.219901111115,-441.8939878814206,-41839.26932087771,-23846.15973784444,-61030.38770322654,-27852.41935878031,79323.3682898722,5.16
68128.92176257631,9659.842808227875,-448.0630693510854,-41844.0749459356,-23852.664095480934,-61029.00189507031,-27852.28524831358,79317.57918805828,5.164
68103.10549773044,9635.5241102605,-440.8658076364765,-41841.39273660097,-23848.283153567692,-61020.91056357748,-27846.183222077278,79320.93194972658,5.168
68099.46216338422,9618.067397840905,-428.1253132969515,-41827.75817248323,-23835.00621736124,-61007.65597911549,-27832.056919581526,79335.59469408926,5.172
68118.9752362937,9638.608650995333,-450.0076711186971,-41842.80089650165,-23854.943973415375,-61022.13990952253,-27849.2230593232,79319.1214584257,5.176
68126.59718115296,9655.90890120374,-445.5149704831804,-41836.25183537624,-23850.875955924508,-61015.546144908214,-27841.489355741665,79324.28471139488,5.18
